,polarity,subjectivity
Some Enchanted Evening_Jay and The Americans_1988,0.31666666666666665,0.5166666666666667
Some Guys Have All The Luck_Robert Palmer_1981,0.20269841269841266,0.47809523809523813
Some Kind Of Zombie (Criscoteque Remix)_Audio Adrenaline_1997,0.1,0.7636363636363637
Some Lie For Love_LA Guns_1992,0.26666666666666666,0.40833333333333327
Somebody Loan Me A Dime_Fenton Robinson_1990,0.20714285714285713,0.4
Somebody Stop Me_Emilio_1974,-0.016152101866387585,0.49328776382347816
Somebody's Someone_Lonestar_2004,0.40803571428571433,0.6940476190476191
Someday (I Will Understand)_Britney Spears_2005,0.13166666666666665,0.6450000000000001
Someday (Immune Album Version)_Soul Embraced_2003,-0.08892857142857144,0.43488095238095237
Someday Baby_Otis Spann_1995,-0.028395061728395028,0.5802469135802469
Someday_Mariah Carey_1990,-0.06761695906432748,0.6788011695906433
Something About Mary_Wyclef Jean_2000,0.17544231131187654,0.4535620176924525
Something For The Pain_Robben Ford_2002,0.2413265306122449,0.6369047619047619
Something Girls_Adam Ant_1982,0.22857142857142856,0.2785714285714286
Something To Remember You By_Ray Conniff_1959,0.14722222222222223,0.5236111111111111
Something's Missing_John Mayer_2003,0.10365961199294534,0.2971781305114638
Sometimes I_Plasmatics_1979,0.2222222222222222,0.2694444444444445
Sometimes Yes_ Sometimes No_Jill Paquette_2003,0.1348291589363018,0.588265306122449
Somewhere Else_Jim Bryson_2005,-0.12525252525252528,0.5555555555555556
Somewhere In Time_Dave Alvin_2004,0.16180555555555554,0.5736111111111112
Somewhere_Bob Carlisle_1994,0.25616883116883116,0.5218253968253967
Somos Gitanos_Gipsy Kings_2001,0.0,0.0
Son Of A Bitch_Uriah Heep_2006,-0.08981481481481485,0.45370370370370366
Song For A Friend (Live From Montalvo)_Jason Mraz_2007,0.23549382716049386,0.5410493827160493
Song For Love_Extreme_1992,0.17314814814814813,0.5407407407407406
Song Of The Valley_John Cale_1985,0.1321031746031746,0.5363492063492064
Song Sung Blue_Neil Diamond_1972,0.10686274509803921,0.3753501400560224
Soo Bawlz_Devo_1979,0.026562500000000003,0.44166666666666665
Soon Come (2002 Digital Remaster)_Peter Tosh_1978,-0.031111111111111124,0.23777777777777778
Soopman Luva 6 12_Redman  Hurricane G  Melanie Rutherford_2007,-0.06608072916666667,0.42939814814814814
Soorma_Jazzy B_2005,-0.13333333333333333,0.5333333333333333
Soot and Stars_The Smashing Pumpkins_2001,0.09102547211242865,0.42577294685990336
Sophie_Eleanor McEvoy_1999,-0.06958333333333333,0.4304166666666667
SOS_Rihanna_2006,0.11332565284178188,0.5187019969278034
SOS_Spliff_1988,0.0,0.0
Soul Deep_The Box Tops_1969,0.14065040650406502,0.40325203252032527
Soul Music (ReMastered)_Curtis Mayfield_2006,0.2328502415458937,0.6681159420289856
Soul Of A Man_Erja Lyytinen_2010,0.09383116883116883,0.508982683982684
Soul of Ethiopia_Oh No_2009,0.0,0.0
Soul Simplicity_Soulwax_1996,-0.09204545454545454,0.41401515151515156
Soulcrusher (Amended Album Version)_Operator_2007,-0.07002372627372629,0.5415293040293041
Soul_Pedro Luis e a Parede_1997,0.0,0.0
Sounds So Good_Ashton Shepherd_2008,0.3867195767195767,0.4560582010582011
Soundtracks and Come Backs (radio mix)_Goldfish_2008,0.10572880572880577,0.2788172788172787
South Side Story_Lloyd Banks_2004,-0.006354359925788499,0.41870956424527844
Southbound Blues_John Hammond_1975,0.1977502295684114,0.516574839302112
South_Bob Wills_1991,0.03680942073799217,0.4468382807668522
Soy De Oaxaca_Los Originales De San Juan_2008,0.0,0.0
Space Between Us (Album Version)_Sister Hazel_1994,0.036908143939393935,0.41590909090909084
Space Oddity (1997 Digital Remaster)_David Bowie_2002,0.0789,0.4675999999999999
Spaceman_The Killers_2008,-0.15359677859677862,0.4809309309309309
Spanish Grease_Willie Bobo_1997,-0.0840391156462585,0.46975340136054416
Spanish Harlem_Phil Spector_2006,0.2431013431013431,0.4876678876678876
Spanish Shuffle (Album Version)_Tam Tam Go!_1988,0.15917150225660875,0.4899097356544165
Spann's Boogie_Otis Spann_1990,0.0,0.0
Sparkle_Camp Lo_1997,0.09075768317703801,0.5116648942455394
Spark_Souls Of Mischief_2002,0.03344792304469723,0.4467267410009347
Spawn (Again)_Silverchair_2017,0.00839646464646464,0.2976641414141414
Spaz's House Destruction Party_Anti-Flag_2001,-0.10622681407375159,0.49165298303229343
Special Someone_Geggy Tah_2001,0.25097883597883597,0.5388624338624344
Special_Wilshire_2003,0.13678229665071773,0.5276315789473683
Speed Of Sound (Emergency Broadcast Album Version)_White Heart_1987,0.2088888888888889,0.4311111111111111
Speed Of Sound (Live)_Coldplay_2005,0.24047619047619043,0.4613095238095239
Spend the Night featuring Rock Money and Paul Law_Tech N9ne_1999,0.02953174603174603,0.519873015873016
Spent_Darwin's Waiting Room_2001,-0.005565862708719853,0.5112244897959183
Spin (Album Version)_Taking Back Sunday_2006,0.24322916666666664,0.5214646464646465
Spitting Games_Snow Patrol_2003,0.02938311688311688,0.5047979797979797
Spoonful_Robben Ford_2009,0.05000000000000001,0.5947368421052632
Spoonie Is Back_Spoonie Gee_1981,0.19143347782953757,0.4749007936507937
Sporco Ma Distinto_Ennio Morricone_1983,0.0,0.0
Spotlight_Future Leaders of the World_2004,0.17142857142857143,0.46984126984126984
Sprung (Cibola Mix W Rap)_Nu Flavor_1999,-0.07128527336860671,0.582363315696649
Squanderer_Shriekback_2007,0.0564373897707231,0.409700176366843
St Patrick's Day_John Mayer_2003,0.17468805704099824,0.47869875222816394
Stack and Pile_Beenie Man_2011,0.14169960474308296,0.42012516469038214
Stagger Lee_Nick Cave and The Bad Seeds_1996,-0.03264104554865424,0.44469461697722584
Stairs To the Attic_The Antlers_2007,-0.06333333333333332,0.5077777777777779
Stairway To Cleveland_Jefferson Starship_1981,-0.1769315753690753,0.5754079254079253
Stampede_He Is Legend_2006,0.025573192239858898,0.4610670194003527
Stand (Album Version)_Kiss_2001,0.04444444444444445,0.27361111111111114
Stand By Me_Atomic Rooster_1972,0.06666666666666667,0.7333333333333334
Stand By Your Man_Tammy Wynette_1968,0.2411111111111111,0.6566666666666665
Stand Firm (2002 Digital Remaster)_Peter Tosh_1978,0.13962585034013605,0.5440476190476188
Stand Up and Praise Him_Vickie Winans_0,0.24858276643990931,0.46604308390022675
Standing In The Darkness_Alias_1990,0.05,0.325
Standing In The Shower Thinking ( LP Version )_Jane's Addiction_1988,0.13999999999999999,0.7624999999999998
Standing Knee Deep In a River (Dying Of Thirst)_Kathy Mattea_1992,-0.017500000000000005,0.4525
Standing On My Own_Agnostic Front_2001,0.2610645933014354,0.8355263157894737
Stand_Pedro Aznar_1995,1.0,0.30000000000000004
Star Signs_Leona Naess_2003,-0.14107142857142857,0.5767857142857142
Starlight_Snowgoons_2008,0.1252747252747253,0.6078601953601952
Start Me Up_The Rolling Stones_1981,-0.030357142857142867,0.5053571428571428
Start Moving_Sal Mineo_0,0.032993197278911555,0.503061224489796
Start The Fire_Margaret Becker_1989,0.28367346938775506,0.47772108843537414
Start_The Jam_1980,-0.26666666666666666,0.9
State Of The Union_Rise Against_2004,0.015384615384615398,0.375
Stay Close To Me_Margaret Becker_1989,-0.04999999999999999,0.6222222222222222
Stay Down Here Where You Belong_Tiny Tim_1968,0.026141069075851675,0.418944099378882
Stay Loose_Belle and Sebastian_2003,0.07385182385182386,0.4728590478590479
Stay Real_Erick Sermon_1993,-0.07222222222222223,0.501608187134503
Stay With Me_Faces_1971,0.19149305555555557,0.45954861111111106
Stay With Me_Michal_2014,0.17743055555555554,0.3950396825396825
Steamroller Blues_James Taylor_1994,-0.02272727272727272,0.6560606060606061
Stephanie Says_The Velvet Underground_1985,-0.08888888888888886,0.5861111111111111
Stickin In My Eye_NOFX_1992,0.15,0.675
Still a Fool_Groundhogs_1968,0.009962406015037565,0.7003132832080203
Still Hurtin'_George Jones_1956,0.44642857142857145,0.6654761904761904
Still I'm Sad_Rainbow_1975,-0.2109567901234568,0.7192901234567901
Still In Love_Nick Cave and The Bad Seeds_2003,0.03876133786848073,0.49486961451247163
Still Love Remains (Album Version)_Seal_1998,0.1823789846517119,0.6032467532467533
Still There For Me_Keb' Mo'_2006,0.25863095238095235,0.5572420634920635
Still_Foo Fighters_2005,-0.04444444444444445,0.4277777777777778
Still_Jennifer Lopez_2002,0.11863695090439276,0.6342700258397935
Sting Me_The Black Crowes_1992,0.13089556277056275,0.46492965367965366
Stir The Gift_Deitrick Haddon_2004,0.4625,0.525
Stockholm Syndrome_Muse_2003,-0.018181818181818177,0.2727272727272728
Stone a Pig_Bongzilla_2002,0.17407407407407408,0.48148148148148157
Stone Cold Fingers (Bonus Track)_Leland Martin_2005,-0.13333333333333333,0.46111111111111114
Stop Breaking Down (1994 Digital Remaster)_The Rolling Stones_1997,-0.07654320987654323,0.4135802469135802
Stop The World And Let Me Off_Patsy Cline_2001,-0.03285024154589372,0.5229468599033816
Stop The World_Extreme_2012,0.13484848484848483,0.5372727272727272
Stop The World_RIDDLIN' KIDS_2004,0.04848484848484847,0.4954545454545455
Stop Whispering (US Version)_Radiohead_1993,0.02857142857142855,0.5785714285714285
Stop [Demo]_Jane's Addiction_1990,-0.26031250000000006,0.5545833333333334
Stop_Joe Bonamassa_2009,0.3658730158730159,0.5738095238095237
Stormtrooper (Live)_Pepper_2009,0.10651162790697677,0.5079457364341086
Stormy Weather_Quincy Jones_1988,0.15688405797101448,0.45084541062801936
Storm_The Pharcyde_2004,-0.04146008403361345,0.4299171335200747
Story Of An Artist (Don't Be Scared)_Daniel Johnston_1982,0.06506410256410257,0.5307692307692308
Straight Coats_Kokane_2006,0.05189183336504765,0.5549642817499957
Stranded In The Jungle_The New York Dolls_1974,0.08253367003367004,0.48754208754208755
Strange Days ( LP Version )_The Doors_1967,-0.14885392385392388,0.3123154623154623
Strange Kinda Feeling (Take 4)_Elmore James_1993,0.125,0.3107142857142858
Strange Thing_Buzzcocks_1980,0.11454545454545455,0.40181818181818174
Strange Way To Save The World_4Him_2000,0.07037037037037039,0.4445620223398002
Stranger In My Room_Year Long Disaster_2010,-0.0761904761904762,0.7172123015873016
Stratus (EP Version)_Moments In Grace_2004,0.11780303030303026,0.42878787878787866
Streamline_System of a Down_2001,0.1738095238095238,0.4714285714285714
Street Car Blues_Sleepy John Estes_1930,-0.11778846153846154,0.3903846153846154
Street Crab_Helmet_1994,0.2416666666666667,0.4609375
Street Lights_Kanye West_2008,-0.3499999999999999,0.9
Streets On Fire (Explicit Album Version)_Lupe Fiasco_2007,-0.031010101010101,0.5547811447811448
Strip The Soul (album version)_Porcupine Tree_2002,0.19999999999999996,0.6571428571428571
Stronger Than Me_Amy Winehouse_2003,0.3539466354723707,0.4434313725490196
Stuck On Your Love_Emilio_1997,0.19682539682539682,0.5213718820861682
Stumble_REM_1982,0.040178571428571425,0.3011904761904762
Stumblin' Man (Album)_Tad_1991,-0.21874999999999997,0.35
Styles P Speaks (Interlude)_Styles P_2009,0.001679057657318524,0.6045721187025536
Subterranean Homesick Alien_Radiohead_1997,0.11393097643097642,0.549074074074074
Sucker_New Found Glory_2000,0.05636446886446886,0.5066849816849819
Suffer_Hoods_1998,0.02362852664576802,0.41681034482758617
Suffocating Under Words Of Sorrow (What Can I Do)_Bullet For My Valentine_2005,-0.295857884399551,0.7524130190796857
Sugar Coated Sour_The Dillinger Escape Plan_1999,-0.11302083333333335,0.5514880952380952
Suicidal Dream_Silverchair_1995,0.24761904761904763,0.5515873015873016
Suicide_Redman_2007,-0.07951554232804232,0.5291534391534392
Summer Dying Fast_Cradle Of Filth_1994,0.014705882352941175,0.46960784313725484
summer jam_Set Your Goals_2009,0.3530547409579667,0.6205767350928642
Summer Nite_The Plasmatics_1981,0.022619047619047615,0.3488095238095238
Summer Of Love_Novaspace_2004,0.15217391304347827,0.4594202898550724
Summer Rain_James Last_1998,0.3944444444444445,0.6166666666666666
Summer Shudder_AFI_2006,-0.034967320261437916,0.519281045751634
Summer Summer_The Almost_2009,0.10108024691358025,0.3882716049382716
Summerfish_Leonid Rudenko_2006,0.3534188034188034,0.41452991452991456
Sun Shower (Single Version)_Busdriver_2007,0.09470899470899469,0.4854497354497355
Sun Shower - Cadence Weapon Remix (Cd)_Busdriver_2007,0.09023809523809523,0.4469047619047619
Sunday Driver  (LP Version)_The Gufs_1996,0.11223958333333332,0.4651041666666666
Sunday Morning (Sony Connect Set)_K-OS_2011,-0.10846098856209148,0.5434640522875815
Sunday_Bebo Norman_2006,0.18896103896103894,0.5205627705627706
Sunny Came Home_Shawn Colvin_1996,0.29240362811791387,0.6045351473922904
Superbird_Neil Sedaka_1971,0.23674768518518516,0.5912037037037038
Superfly (Single Mix Version)_Curtis Mayfield_1991,-0.022368421052631576,0.588669590643275
Superman_Donna Fargo_1999,0.28195488721804507,0.5582706766917294
Superman_Unwritten Law_1996,-0.02428571428571429,0.4807142857142857
Supermassive Black Hole (Album Version)_Muse_2006,-0.18070175438596492,0.42456140350877203
Superstar_BigElf_2008,-0.02194444444444445,0.4922222222222222
Superstar_For Squirrels_1995,-0.16523297491039426,0.42437275985663087
Supertouchshitfit (Bad Brains)_Hatebreed_2009,0.2027777777777778,0.5618165784832452
Supreme Girl_The Sterns_2006,0.028571428571428574,0.4642857142857143
Sur L'autre rive_Annie Blanchard_2007,0.0,0.0
Surf of Syn_GWAR_1995,0.33858173076923076,0.45064102564102565
Surrender To Me_Lara Fabian_1997,0.08779761904761905,0.3534226190476191
Survivalism_Nine Inch Nails_2007,0.19523809523809524,0.4896825396825397
Swallow The Knife (Live) (Segue)_Story Of The Year_2005,-0.03333333333333334,0.42666666666666664
Sweet & Dandy_Toots and The Maytals_1984,0.375,0.4
Sweet And Lovely_Tiny Tim_1997,0.16160714285714284,0.6313492063492064
Sweet By And By_The Jordanaires_0,0.5187499999999999,0.7562500000000001
Sweet Contradiction_Aaron Watson_2008,0.2682142857142856,0.6041666666666667
Sweet Disposition_The Temper Trap_2008,0.39705882352941174,0.5558823529411764
Sweet Lover Hangover_Love and Rockets_1996,0.28303571428571433,0.5392857142857144
Sweet Love_Mary Black_2014,0.13171176046176047,0.4899332611832611
Sweet Southern Comfort_Buddy Jewell_2003,0.2899555555555555,0.5827111111111111
Sweetest Goodbye_Maroon 5_2002,0.025520833333333333,0.6151041666666667
Sweetest Maleficia (Album Version)_Cradle Of Filth_2008,-0.0005020442520442444,0.5871768278018279
Swing Life Away_Rise Against_2003,0.10393752338196782,0.5013374485596708
Swing Swang_Naughty By Nature_2002,-0.04206672520351771,0.5177017819706498
Swinging On A Star_Big Dee Irwin_1990,-0.05571789321789321,0.6298160173160173
Sympathy_Sylver_2004,0.3,0.6666666666666666
Sympozium_Dimmu Borgir_2001,0.16083333333333336,0.6341666666666667
Synthesizer_OutKast featuring George Clinton_1998,0.10781183432969152,0.44077930667216386
Syrup Sipping (Banner Beat Break)_David Banner_2008,-0.022656250000000006,0.46698717948717944
T-Ball and Indian Guides (LP Version)_Bill Engvall_1998,0.75,1.0
Ta Min Vals (Take This Waltz)_Ebba Forsberg_2009,0.0,0.0
Tabernacle Song_Fake Problems_2009,0.13309523809523807,0.6414285714285713
Tabloid Junkie_Michael Jackson_1995,-0.025000000000000022,0.21000000000000002
Take A Look  (LP Version)_Natalie Cole_1993,0.04117647058823528,0.6117647058823529
Take Her Out_Alice In Chains_2009,-0.2214285714285714,0.7642857142857143
Take It_Cassidy_2013,0.014646464646464647,0.4573099415204679
Take My Breath Away_Jessica Simpson_2004,-0.03863636363636365,0.6499999999999999
Take My Hand_Ben Harper And The Blind Boys Of Alabama_2004,-0.0888888888888889,0.5472222222222223
Take That_Richard Smith_2008,0.1555163706025775,0.49964984823605535
Take The Long Way Home_Faithless_1998,0.03148148148148148,0.32592592592592595
Take The Time_Bad Company_1979,0.015581232492997189,0.40994397759103635
Take The Time_Michael Stanley Band_1982,0.07628787878787878,0.47253367003367014
Take The Veil Cerpin Taxt_The Mars Volta_2003,0.020000000000000004,0.2533333333333334
Take Your Chance_Twenty 4 Seven_2010,0.06987842712842714,0.48674206349206356
Take Your Fingers From My Hair  (LP Version)_Zebra_1983,0.051388888888888894,0.5111111111111111
Talk About Us_Jennifer Lopez_1999,0.19022077922077918,0.5217460317460317
Talk Of The Town_Firehouse_1992,0.25104166666666666,0.5489583333333333
Talk To Your Daughter (Album Version)_Robben Ford_1988,0.5,0.6
Talking Drum (Isea '95)_Chris Brown_2005,-0.02617007992007992,0.5516446053946054
Tall Cool One_The Sonics_2007,0.2993551587301587,0.5990079365079365
Tania_Fruko Y Sus Tesos_1995,0.0,0.0
Tant Que L'on S'aimera_Charles Aznavour_1992,0.16666666666666666,0.3333333333333333
Tappin' Out (LP Version)_The Katies_1998,0.10444444444444442,0.4488888888888889
Taste It_Busta Rhymes_2002,0.012982804232804235,0.47869212962962965
Taste Of Dis (Explicit Version)_Brooke Valentine_2005,0.2171261487050961,0.5642021720969089
Taste You_Auf Der Maur_2004,0.30606060606060603,0.5545454545454545
Te Hacen Falta Vitaminas_Soda Stereo_1984,0.0,0.0
Te MentirÃ­a_Gian Marco_2002,0.0,0.0
Te Necesito_Angelica Maria_1966,0.0,0.0
Te Necesito_David Summers_1989,0.0,0.0
Te quiero tanto_Vilma Palma e Vampiros_1993,0.0,0.0
Teacher's Pet_Extreme_1989,0.059424603174603165,0.5729166666666666
Tear It Up (LP Version)_Michael McDonald_1990,0.3275510204081633,0.48052721088435374
Tearing Everyone Down_Anti-Flag_1998,-0.09721408420138891,0.32504340277777793
Tears Falling Down_Charlie Peacock_1988,0.0925389781159012,0.5595919038226731
Teasin' Brown_North Mississippi Allstars_2005,0.059495464852607705,0.4962018140589569
Techno Cumbia_Selena_1995,0.2857142857142857,0.5357142857142857
Teenage Baby (Digitally Remastered)_T-Bone Walker_2005,0.001728110599078333,0.3131336405529955
Teenage Queen (Album Version)_Aiden_2007,0.10028409090909093,0.4179687499999999
Teenage Superstars (Album)_Vaselines_1988,0.06319444444444444,0.28888888888888886
Tel Que Tu Es_Charlotte Gainsbourg_2006,0.0,0.0
Telegrama_Zeca Baleiro_2002,0.625,0.5
Tell Him_The Exciters_1962,0.2751700680272109,0.5902494331065758
Tell It Like It T-I-IS (Album Version)_The B-52's_1992,0.11648065476190478,0.42976190476190473
Tell Me Baby_Brownie McGhee_1994,0.0,0.0
Tell Me Who_Big Maybelle_1995,-0.08509494293585204,0.2939349665486029
Tell Me Why_Dave Hollister_2006,-0.24930555555555556,0.6414351851851853
Tell Me_Toni Braxton_2002,0.07892857142857143,0.6116964285714286
Tell The Truth (Album Version)_Jude Cole_1992,0.09990740740740739,0.32842592592592595
Tell Your Momma Come_Black Eyed Peas_2000,0.17560846560846563,0.5422486772486773
Tem Do de Mim (Live At El Matador_ San Francisco)_Sergio Mendes_1965,0.0,0.0
Tema De Adrian_2 Minutos_2003,0.0,0.0
Ten Days (Album Version)_Missy Higgins_2005,-0.013636363636363634,0.7085858585858585
Ten Thousand Angels_Mindy McCready_1996,0.08877551020408163,0.2836734693877551
Tengo Un Amor_Toby Love featuring Rakim and Ken-Y_2007,0.2962365591397849,0.5107142857142856
Tengo Un Novio TÃ¡ntriko_Las Ketchup_2002,0.0,0.0
Tenhert_Tinariwen_2009,0.1882048611111111,0.4853888888888889
Terapia De Amor Intensiva_Soda Stereo_1988,0.0,0.0
Terminus_Photek_2000,0.0,0.0
Terra_Luar Na Lubre_2001,-0.1,0.0
Testify_Phil Collins_2002,0.24583333333333335,0.5291666666666666
Thank You For Calling_Billy Walker_2012,0.4166666666666667,0.6666666666666666
Thank You Lord_Horace Andy_1985,0.5340909090909092,0.625
Thank You Mr Poobah ( Remastered 97' Version )_The Paul Butterfield Blues Band_2001,0.0,0.0
Thanks A Lot_Martina McBride_2005,0.18515625000000002,0.35625000000000007
That Blows My Mind (Slammin' and Way Out There)_The Gone Jackals_1998,-0.008167989417989435,0.4733465608465608
That Girl_Gary Morris_2002,0.171875,0.5246527777777776
That Old Gang Of Mine_Dean Martin_2002,0.14545454545454548,0.2818181818181818
That Rock Won't Roll_Restless Heart_1986,0.18625,0.7249999999999999
That's A Woman_Mark Wills_2003,0.15347222222222218,0.5277777777777778
That's How Strong My Love Is_Doyle Bramhall_2003,0.41201690821256043,0.6238526570048312
That's What You Said  (LP Version)_Phil Collins_1996,-0.013961038961038981,0.5724025974025974
Thats What I Like About a Country Song_Aaron Watson_2008,0.06743492063492063,0.4146126984126985
The  First Of The Year_Rubyhorse_2002,-0.03484848484848486,0.5765151515151515
The 4th Dimension (LP Version)_Devo_1984,0.14792117604617605,0.49978354978354983
The American Ruse (LP Version)_The MC5_1970,0.0,0.0
The Arctic Ocean (Album Version)_Sinch_2002,-0.1763888888888889,0.6513888888888889
The Attitude Song_Steve Vai_1984,0.0,0.0
The Avenue (Zack W Remix)_K-OS_2009,0.1190424654710369,0.39925530818387955
The Ballad Of Sleeping Beauty_Sophie B Hawkins_1994,0.2138888888888889,0.7298964218455749
The Battle Of New Orleans_Johnny Horton_1959,0.06668062200956938,0.39196172248803834
The Beat Of My Heart_Eliane Elias_2000,0.1878571428571428,0.4978571428571429
The Beginning (Giro E Giro Mix)_Seal_1991,0.00447916666666667,0.4567708333333331
The Bells Of Rhymney_Roger McGuinn_1988,-0.36944444444444446,0.5347222222222222
The Big Rock (LP Version)_Maire Brennan_1998,0.3933333333333333,0.6566666666666666
The Blackest Years (CD only hidden track)_The Distillers_2000,-0.15444444444444444,0.518888888888889
The Bottom Line_Rick Astley_1991,0.3076923076923077,0.4895299145299145
The Bravest Kids (Acoustic)_Rancid_2012,-0.2,0.4
The Burden (Album Version)_Dropkick Murphys_2005,0.029797979797979792,0.40634920634920635
The Burning Season (Live)_Primordial_1998,-0.12532467532467534,0.7727272727272727
The Call_Backstreet Boys_2000,-0.20326086956521738,0.6173913043478261
The Captain_The Knife_2007,0.135,0.475
The Carpal Tunnel Of Love_Fall Out Boy_2007,-0.01796874999999999,0.6817708333333333
The Carrying Arms_The Antlers_2007,0.0,0.0
The Cat Came Back_Laurie Berkner_2015,0.053935185185185176,0.2759259259259259
The Chance_Julie Roberts_2004,-0.35,0.7125
The Chosen Legacy_Dimmu Borgir_2007,0.1572727272727273,0.5933333333333334
The Christmas Song_Mannheim Steamroller_2009,0.24083333333333332,0.4998809523809523
The Cleansing Apparatus_A Different Breed of Killer_2008,-0.125,0.25
The Coldest Days Of My Life_The Chi-Lites_1972,-0.15040598290598292,0.4866239316239316
The Cool (Amended Album Version)_Lupe Fiasco_2008,0.04616321949655284,0.4274779541446208
The Cross That Bears His Name_Cheri Keaggy_1994,0.075,0.16
The Czar,0.0,0.0
The Dance Of Europe_Dave Brockie Experience_2001,-0.2743055555555555,0.5988888888888889
The Darker Side_Lizzy Borden_2007,-0.026111111111111123,0.5455555555555556
The Darkness (Komor Kommando Mix)_Zombie Girl_2009,-0.17499999999999996,0.4833333333333334
The Date ( LP Version )_Scott Weiland_1998,0.5,0.6
The Day After (featuring Syleena Johnson) (Explicit Chopped & Screwed Version)_Twista_2005,0.12806301106301107,0.4993828763828764
The Death Of Romance_Zeromancer_2010,0.10892857142857146,0.45446428571428565
The Deceived_Trivium_2004,-0.275,0.575
The Deep Blue Sea_The Irish Rovers_2011,0.055263157894736854,0.6631578947368422
The Devil_The Rapture_2006,0.09169472502805835,0.509567901234568
The Distance_Bon Jovi_2002,0.15902777777777777,0.5732638888888888
The Door_Keb' Mo'_2000,-0.07839506172839507,0.5320987654320988
The Door_Silverchair_1997,0.21538461538461537,0.7230769230769231
The drifter_Dennis Brown_1983,0.31470588235294117,0.4568627450980391
The Drop-Off_The Tragically Hip_2006,-0.1568965517241379,0.5155172413793104
The Dropsonde_Caspian_2007,0.0,0.0
The Dynamo Of Volition [From An All Night Session]_Jason Mraz_2008,0.13954171343060232,0.47261356955801404
The Earth Isn't Humming_Thrice_2008,-0.005185185185185201,0.3796296296296297
The Earth Will Shake_Thrice_2005,-0.021541950113378682,0.372562358276644
The Emperor Falls_John Wesley_1998,-0.04999999999999999,0.719047619047619
The End Of The Line_Metallica_2008,0.3044989578322912,0.545901875901876
The End [Live In Mexico]_My Chemical Romance_2008,0.21382575757575756,0.6305555555555556
The Everclear Song_Roger Creager_1998,0.23109385783298828,0.5596928916494136
The Everlasting Gaze (A Static Lullaby)_A Static Lullaby_2005,0.03156565656565657,0.49494949494949503
the fallen_Set Your Goals_2009,0.14682005237560794,0.5483539094650204
The First Cut Is The Deepest_Little Angels_1999,0.17777777777777773,0.678042328042328
The First The Last Eternity (Till The End) (feat Summer) (GDC Mix)_SNAP!_1995,0.16538461538461538,0.3153846153846154
The Flame_Chimaira_2007,-0.15955882352941175,0.632843137254902
The Force_Onyx_1988,-0.22048286604361378,0.5861370716510905
The Frail_Nine Inch Nails_1999,0.0,0.0
The Fundamental Alienation_Dimmu Borgir_2007,0.08,0.365
The Future_Benga_2006,0.10005455249357689,0.5086958434519411
The Gal I Love_Washboard Sam_2013,0.5016666666666666,0.6599999999999999
The Ghost At #1_Jellyfish_2006,0.09860166288737714,0.7795540438397582
The Gift_Natalie Cole_1985,0.27649572649572646,0.5452991452991452
The Girl I Find (LP Version)_The Impressions_1969,-0.28,0.5
The Gold It's In The  (1996 Digital Remaster)_Pink Floyd_1972,-0.0125,0.625
The Golden Rocket_Johnny Horton_1996,0.1916402116402116,0.4284920634920635
The Grand Vizier's Garden Party (Entrance) (1994 Digital Remaster)_Pink Floyd_1993,0.0,0.0
The Gre(A)t Depression_Anti-Flag_2009,0.37142857142857144,0.5095238095238096
The Greeting Song (Album Version)_Red Hot Chili Peppers_1991,0.40380116959064327,0.5304093567251462
The Hammer Song (2010 Digital Remaster)_Nick Cave and The Bad Seeds_2009,-0.0473905723905724,0.3236531986531988
The Hanged Man_Moonspell_1998,-0.12277777777777778,0.3655555555555556
The Haunting_The Misfits_1997,-0.20000000000000004,0.8999999999999999
The Healer_Death SS_2006,0.175,0.73
The Heretic Anthem (Live version) (Album Version)_Slipknot_2001,0.07603305785123968,0.5236455463728191
The Hero Dies in This One_The Ataris_2003,0.07238562091503267,0.5629084967320261
The High and The Mighty_Roger Williams_1991,0.08114227101516934,0.4735272331529333
The Homecoming Song (Album Version)_Owsley_1999,0.06578947368421054,0.37368421052631584
The Hood Comes First (LP Version)_Naughty By Nature_1993,-0.03247213779128672,0.4632218844984802
The Hotness (ft Shontelle)_Rihanna_2006,0.13080842391304345,0.5815217391304348
The House Is Rockin'_Stevie Ray Vaughan And Double Trouble_1994,-0.0581196581196581,0.3228632478632478
The Hustle_The Pharcyde  Big Boy  Schmooche Cat  Randy Mack_1995,-0.10013163550397593,0.4607215774768966
The Illusionist_Scar Symmetry_2006,0.1858024691358025,0.7148148148148146
The Invasion (Aka Black Wa Da Da)_Burning Spear_2003,0.22868589743589737,0.4948717948717948
The Island etc_Pagan Wanderer Lu_2010,0.125,0.5562499999999999
The Kangaroo Theory_Edelweiss_1992,0.07678571428571428,0.557142857142857
The Keys_Jerry Goldsmith_1997,0.0,0.0
The Key_Melissa Auf der Maur_2010,0.15,0.9666666666666668
The King_Grandmaster Flash_1988,0.14503976073036856,0.47990667864977266
The Lakes Of Pontchartrain_Planxty_1975,0.17862649046859577,0.6300846814004709
The Last Man On Earth_Schoolyard Heroes_2007,0.22727272727272727,0.5
The Last Word (Amended Version)_Rah Digga (Featuring Outsidaz)_2000,-0.086276455026455,0.5308531746031746
The Letter That Johnny Walker Read_Asleep At The Wheel_2002,-0.06826923076923078,0.6423076923076922
The Lie_Bad Religion_2002,-0.03125,0.45625000000000004
The Lifestyle That Got Away_The High Strung_2009,0.2883116883116883,0.4623015873015874
The Loco Motion_Little Eva_2000,0.22533670033670036,0.5801346801346801
